0.328837781,0.054341383,0.547818305,0.251198954,0.970828653,0.292178301
0.073368052,0.847672318,0.081207977,0.731776034,0.503415128,0.168173014
0.891264023,0.616215569,0.752681877,0.203762481,0.031249184,0.312466748
0.434151021,0.819870844,0.51835882,0.888254707,0.479724677,0.832961597
0.852981689,0.214055511,0.602160771,0.756865937,0.927029548,0.801128219
0.041318979,0.916661276,0.875072922,0.692073648,0.85384391,0.510173212
0.883130787,0.774584852,0.553072115,0.203628654,0.67310018,0.68805247
0.57909711,0.308153687,0.753547819,0.008969918,0.904062468,0.973066596
0.042430001,0.701476407,0.223048785,0.925517219,0.942874183,0.207528529
0.497769974,0.14573585,0.374512898,0.717777111,0.148417813,0.045068496
0.16895374,0.598282378,0.913470875,0.667195052,0.54917283,0.336425947
0.206828533,0.096937969,0.492440642,0.912844932,0.836759409,0.60859802
0.826144187,0.714289755,0.995519086,0.51850015,0.532543152,0.355195577
0.413491127,0.897374451,0.03005007,0.639293148,0.1115311,0.045347864
0.323716746,0.280247864,0.874782613,0.398696597,0.539961114,0.603164956
0.949574147,0.012926168,0.016779753,0.314257407,0.323025277,0.249009913
0.788945527,0.916570769,0.545213188,0.771858464,0.667747568,0.135309696
0.861181666,0.730866012,0.578271668,0.687781631,0.126679504,0.759994956
0.292975544,0.570566071,0.590730694,0.6842433,0.876168741,0.109598006
0.895496103,0.223438152,0.735840059,0.757471731,0.631329247,0.706162458
0.852643695,0.574231568,0.332810747,0.276321545,0.742832464,0.774124764
0.876087067,0.11789706,0.953961427,0.004529631,0.946291499,0.771977065
0.055802284,0.045267494,0.218652993,0.216330109,0.671605045,0.548064967
0.86638057,0.48734109,0.762492191,0.186281647,0.207225546,0.376134305
0.596114231,0.637228959,0.003320167,0.153821883,0.802437866,0.251385766
0.758635259,0.524355361,0.944288331,0.259559343,0.203096207,0.100445009
0.285343769,0.359371968,0.212275238,0.543550623,0.291748759,0.026587182
0.649880946,0.383177565,0.510300576,0.117416105,0.812015806,0.483791408
0.165915414,0.378002992,0.178826529,0.41472901,0.830284816,0.039015636
0.016162305,0.254824406,0.408272485,0.936876078,0.838926017,0.346722015
